6008.4 0.6916
6012.6 0.6916
6016.9 0.6926
6021.2 0.6929
6025.5 0.6932
6029.8 0.6931
6034.0 0.6933
6038.3 0.693
6042.6 0.694
6046.9 0.6932
6051.2 0.6933
6055.4 0.694
6059.7 0.6935
6064.0 0.6939
6068.3 0.6941
6072.6 0.6948
6076.9 0.6951
6081.2 0.6955
6085.4 0.6965
6089.7 0.6972
6094.0 0.6982
6098.3 0.6987
6102.6 0.6992
6106.9 0.6998
6111.2 0.7001
6115.4 0.7006
6119.7 0.7005
6124.0 0.7004
6128.3 0.701
6132.6 0.7008
6136.9 0.7009
6141.2 0.701
6145.5 0.7008
6149.8 0.7013
6154.1 0.7016
6158.4 0.7017
6162.6 0.702
6166.9 0.7025
6171.2 0.7032
6175.5 0.7039
6179.8 0.705
6184.1 0.705
6188.4 0.7055
6192.7 0.7058
6197.0 0.7063
6201.3 0.706
6205.6 0.7069
6209.9 0.7064
6214.2 0.7057
6218.5 0.7062
6222.8 0.7059
6227.1 0.7055
6231.4 0.7056
6235.7 0.7054
6240.0 0.7062
6244.3 0.7063
6248.6 0.7054
6252.9 0.706
6257.2 0.7057
6261.5 0.7057
6265.8 0.7062
6270.1 0.7053
6274.4 0.7055
6278.7 0.7049
6283.0 0.7053
6287.3 0.7049
6291.6 0.7043
6295.9 0.7046
6300.2 0.7041
6304.5 0.7043
6308.8 0.7046
6313.1 0.7046
6317.4 0.7056
6321.7 0.705
6326.1 0.7051
6330.4 0.7054
6334.7 0.7056
6339.0 0.7054
6343.3 0.7056
6347.6 0.7056
6351.9 0.7057
6356.2 0.7044
6360.5 0.7049
6364.8 0.7042
6369.2 0.7041
6373.5 0.7045
6377.8 0.7039
6382.1 0.7041
6386.4 0.7039
6390.7 0.7042
6395.0 0.7049
6399.3 0.7047
6403.7 0.7045
6408.0 0.705
6412.3 0.7057
6416.6 0.7058
6420.9 0.7057
6425.2 0.7056
6429.6 0.7057
6433.9 0.7051
6438.2 0.7054
6442.5 0.7048
6446.8 0.7047
6451.1 0.7048
6455.5 0.7046
6459.8 0.7045
6464.1 0.7045
6468.4 0.7043
6472.7 0.7041
6477.1 0.7045
6481.4 0.705
6485.7 0.7045
6490.0 0.7051
6494.4 0.7055
6498.7 0.7057
6503.0 0.7056
6507.3 0.7052
6511.6 0.7055
6516.0 0.7053
6520.3 0.7049
6524.6 0.7055
6528.9 0.7047
6533.3 0.7047
6537.6 0.7043
6541.9 0.7047
6546.3 0.704
6550.6 0.7037
6554.9 0.7036
6559.2 0.7029
6563.6 0.7032
6567.9 0.7025
6572.2 0.702
6576.6 0.7017
6580.9 0.7014
6585.2 0.701
6589.5 0.7006
6593.9 0.7001
6598.2 0.7006
6602.5 0.7001
6606.9 0.7004
6611.2 0.6998
6615.5 0.7001
6619.9 0.6991
6624.2 0.6996
6628.5 0.6995
6632.9 0.6993
6637.2 0.6995
6641.5 0.6994
6645.9 0.6988
6650.2 0.6984
6654.6 0.6985
6658.9 0.6976
6663.2 0.6978
6667.6 0.6972
6671.9 0.6961
6676.2 0.6957
6680.6 0.6957
6684.9 0.6948
6689.3 0.6951
6693.6 0.6949
6697.9 0.6944
6702.3 0.6941
6706.6 0.6948
6711.0 0.6943
6715.3 0.6947
6719.6 0.6948
6724.0 0.6944
6728.3 0.6946
6732.7 0.6943
6737.0 0.6946
6741.4 0.6938
6745.7 0.694
6750.0 0.6933
6754.4 0.6932
6758.7 0.6931
6763.1 0.693
6767.4 0.6925
6771.8 0.6925
6776.1 0.6929
6780.5 0.6924
6784.8 0.6924
6789.2 0.6925
6793.5 0.693
6797.9 0.6922
6802.2 0.6924
6806.6 0.6923
6810.9 0.6919
6815.3 0.6913
6819.6 0.6911
6824.0 0.6878
6828.3 0.6841
6832.7 0.6806
6837.0 0.678
6841.4 0.6744
6845.7 0.6711
6850.1 0.6675
6854.4 0.6642
6858.8 0.6607
6863.1 0.6575
6867.5 0.654
6871.8 0.6509
6876.2 0.6469
6880.6 0.644
6884.9 0.6447
6889.3 0.646
6893.6 0.6461
6898.0 0.6458
6902.3 0.6445
6906.7 0.6429
6911.1 0.6394
6915.4 0.6345
6919.8 0.6284
6924.1 0.6206
6928.5 0.6107
6932.9 0.5987
6937.2 0.5852
6941.6 0.5694
6945.9 0.5515
6950.3 0.5321
6954.7 0.5103
6959.0 0.4886
6963.4 0.4649
6967.7 0.441
6972.1 0.4165
6976.5 0.3917
6980.8 0.3665
6985.2 0.3408
6989.6 0.3159
6993.9 0.2908
6998.3 0.2665
7002.7 0.2426
7007.0 0.2192
7011.4 0.1963
7015.8 0.1749
7020.1 0.1544
7024.5 0.1352
7028.9 0.1179
7033.2 0.1022
7037.6 0.0884
7042.0 0.0767
7046.3 0.0667
7050.7 0.0583
7055.1 0.0514
7059.4 0.0457
7063.8 0.0406
7068.2 0.0366
7072.6 0.0332
7076.9 0.0302
7081.3 0.0279
7085.7 0.0259
7090.0 0.0239
7094.4 0.0225
7098.8 0.021
7103.2 0.0197
7107.5 0.0186
7111.9 0.0176
7116.3 0.0166
7120.7 0.0157
7125.0 0.0149
7129.4 0.0144
7133.8 0.0134
7138.2 0.0127
7142.5 0.0121
7146.9 0.0113
7151.3 0.0107
7155.7 0.0101
7160.1 0.0096
7164.4 0.009
7168.8 0.0084
7173.2 0.0082
7177.6 0.0077
7182.0 0.0075
7186.3 0.0073
7190.7 0.007
7195.1 0.0069
7199.5 0.0067
7203.9 0.0066
7208.2 0.0065
7212.6 0.0064
7217.0 0.0063
7221.4 0.0062
7225.8 0.0061
7230.2 0.0059
7234.5 0.0058
7238.9 0.0058
7243.3 0.0057
7247.7 0.0057
7252.1 0.0056
7256.5 0.0056
7260.8 0.0055
7265.2 0.0054
7269.6 0.0053
7274.0 0.0053
7278.4 0.0052
7282.8 0.0052
7287.2 0.005
7291.6 0.005
7296.0 0.005
7300.3 0.0048
7304.7 0.0049
7309.1 0.0048
7313.5 0.0048
7317.9 0.0048
7322.3 0.0049
7326.7 0.0047
7331.1 0.0048
7335.5 0.0048
7339.9 0.0047
7344.2 0.0047
7348.6 0.0047
7353.0 0.0047
7357.4 0.0046
7361.8 0.0046
7366.2 0.0045
7370.6 0.0046
7375.0 0.0045
7379.4 0.0044
7383.8 0.0045
7388.2 0.0044
7392.6 0.0043
7397.0 0.0044
7401.4 0.0044
7405.8 0.0043
7410.2 0.0044
7414.6 0.0043
7419.0 0.0042
7423.4 0.0043
7427.8 0.0042
7432.2 0.0043
7436.6 0.0042
7441.0 0.0043
7445.4 0.0041
7449.8 0.0041
7454.2 0.0041
7458.6 0.0041
7463.0 0.0041
7467.4 0.0041
7471.8 0.0041
7476.2 0.0041
7480.6 0.004
7485.0 0.0041
7489.4 0.004
7493.8 0.0041
7498.2 0.0039
